"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1832750744665272621","Sun Sep 08 12:00:03 +0000 2024","57","A Threat Actor Claims to Sell Web Shell Access to a Major Rental and Retail Company https://t.co/aUU2NDWSKU #DarkWeb #Rental #Retail #CyberSecurity #Access #Shell https://t.co/k3dPFvUHLX","1832750744665272621","https://pbs.twimg.com/media/GW8cQa9XkAAgrQR.jpg","","en","Dark Web","0","0","17","https://x.com/DailyDarkWeb/status/1832750744665272621","1507666230102138882","DailyDarkWeb"
"1832090283330122010","Fri Sep 06 16:15:36 +0000 2024","24","What happened last week? Most Popular News in the Week --&gt; https://t.co/lx9r1E1HNi Stay with us for up-to-date news and information --&gt; aHR0cHM6Ly9saW5rdHIuZWUvZGFpbHlkYXJrd2Vi #dailydarkweb #cybersecurity #darkweb https://t.co/0mP0e0wR80","1832090283330122010","https://pbs.twimg.com/media/GWzkYTfW0AAU9YT.jpg","","en","Dark Web","0","0","8","https://x.com/DailyDarkWeb/status/1832090283330122010","1507666230102138882","DailyDarkWeb"
"1832019035132747796","Fri Sep 06 11:32:29 +0000 2024","18","Various Categories and Aspects of Cybersecurity #cybersecurity #infosec https://t.co/3xX1LFuudu","1832019035132747796","https://pbs.twimg.com/tweet_video_thumb/GWyjYVPXsAIS8BU.jpg","","en","Dark Web","0","0","6","https://x.com/DailyDarkWeb/status/1832019035132747796","1507666230102138882","DailyDarkWeb"
"1831248334574821707","Wed Sep 04 08:30:00 +0000 2024","16","#Germany 🇩🇪 - Alleged Data Breach at schenkYOU: A Threat Actor Claims to Sell 6 Million Records on Dark Web Price: $50 000 ( for schenkYOU) https://t.co/727dqAqWDe #DarkWeb #SchenkYou #friends #cybersecurity https://t.co/pC5YQB0a0N","1831248334574821707","https://pbs.twimg.com/media/GWnaZz_XoAAzPvR.jpg","","en","Dark Web","1","0","7","https://x.com/DailyDarkWeb/status/1831248334574821707","1507666230102138882","DailyDarkWeb"
"1831234272193138955","Wed Sep 04 07:34:07 +0000 2024","57","#HongKong 🇭🇰- A Threat Actor Alleged BMW Hong Kong Data Breach Allegedly this dataset includes 14 057 rows of customer data. https://t.co/NOvyZCxomy #DarkWeb #database #customer #cybersecurity #Automotive https://t.co/i8HXbCRID2","1831234272193138955","https://pbs.twimg.com/media/GWnZ1L3W0AAeryq.jpg","","en","Dark Web","2","3","20","https://x.com/DailyDarkWeb/status/1831234272193138955","1507666230102138882","DailyDarkWeb"
"1830968993768702090","Tue Sep 03 14:00:00 +0000 2024","22","#UAE 🇦🇪 - LulzSec Black Claims Cyberattacks on Emirati Government and Alfa Electric Targets https://t.co/hY98b6sena #DarkWeb #LulzSec #Government #CyberSecurity https://t.co/x1Z8TIxDwC","1830968993768702090","https://pbs.twimg.com/media/GWjBqpdWUAQfBDO.jpg","","en","Dark Web","1","0","10","https://x.com/DailyDarkWeb/status/1830968993768702090","1507666230102138882","DailyDarkWeb"
"1830893506426216883","Tue Sep 03 09:00:02 +0000 2024","17","#Germany 🇩🇪 - A Threat Actor Alleged Data Breach of WithPropel https://t.co/knJGDJKNWD #DarkWeb #Marketing #database #CyberSecurity https://t.co/hs6NI4Zawo","1830893506426216883","https://pbs.twimg.com/media/GWiWJqoXkAATyf_.jpg","","en","Dark Web","0","0","6","https://x.com/DailyDarkWeb/status/1830893506426216883","1507666230102138882","DailyDarkWeb"
"1830138526022701484","Sun Sep 01 07:00:01 +0000 2024","13","The Blue Report 2024: State of Exposure Management - by @PicusSecurity This report based on a global analysis of over 136 million simulated cyber-attacks sets the benchmark for understanding and improving threat exposure management. https://t.co/wu498gBeZo #cybersecurity https://t.co/2G3XWQKJK6","1830138526022701484","https://pbs.twimg.com/media/GWKB8I2XEAAp9rd.jpg","","en","Dark Web","0","0","3","https://x.com/DailyDarkWeb/status/1830138526022701484","1507666230102138882","DailyDarkWeb"
"1829776133388111925","Sat Aug 31 07:00:00 +0000 2024","170","SOC of the future : Blueprint of a Security Operations Center in 2030 - by @TNO_nieuws https://t.co/1HdqfRI0Kh #cybersecurity #infosec #SOC https://t.co/G1yWTKLkkB","1829776133388111925","https://pbs.twimg.com/media/GWKBXz2XwAAWt2w.png","","en","Dark Web","1","0","61","https://x.com/DailyDarkWeb/status/1829776133388111925","1507666230102138882","DailyDarkWeb"
"1829504349623460227","Fri Aug 30 13:00:02 +0000 2024","111","OSINT Resources An OSINT resources page packed with carefully curated blogs books training materials and digital tools for those who want to improve their open source intelligence skills. https://t.co/TNtl0POSGj Credit: @CTIAcademy #cybersecurity #infosec #OSINT https://t.co/iZ5oEznRI0","1829504349623460227","https://pbs.twimg.com/media/GWKAZpxWoAANoaQ.jpg","","en","Dark Web","0","1","31","https://x.com/DailyDarkWeb/status/1829504349623460227","1507666230102138882","DailyDarkWeb"
